season,player_name,total_plays,total_yards,total_tds,total_epa,avg_epa_per_play,pass_attempts,completions,pass_yards,pass_tds,interceptions,sacks,air_yards_total,yac_total,qb_epa_total,cpoe_avg,rush_attempts,rush_yards,rush_tds,rush_epa_total,rush_success_rate,fumbles,fumbles_lost,tackles_for_loss,first_down_rushes,avg_rush_epa,receptions,targets,rec_yards,rec_tds,air_yards_rec,yac_rec,rec_epa_total,yac_epa_total,air_epa_total,rec_success_rate,position.x,latest_team,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,draft_year,draft_round,draft_overall
2020,A.Thielen,3,15,0,-0.0413682678481564,-0.0137894226160522,0,0,0,0,0,0,0,0,-0.0413682678481564,NA,3,15,0,-0.0413682678481564,0.333333333333333,0,0,0,0,-0.0137894226160522,0,0,0,0,0,0,0,0,0,NA,WR,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Z.Ertz,1,0,0,-0.947,-0.947,0,0,0,0,0,0,0,0,-0.947,NA,1,0,0,-0.947,0,0,0,0,0,-0.947,0,0,0,0,0,0,0,0,0,NA,TE,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,J.Tretter,1,0,0,-1.20723649021238,-1.20723649021238,0,0,0,0,0,0,0,0,-1.20723649021238,NA,1,0,0,-1.20723649021238,0,1,0,0,0,-1.20723649021238,0,0,0,0,0,0,0,0,0,NA,C,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,S.Martin,1,0,0,-0.00724729895591736,-0.00724729895591736,0,0,0,0,0,0,0,0,-0.00724729895591736,NA,1,0,0,-0.00724729895591736,0,1,0,0,0,-0.00724729895591736,0,0,0,0,0,0,0,0,0,NA,P,CAR,3,7.05,2.35,2,0.012,9.931181,3.310394,2.817356,2013,5,165
2020,T.Riddick,6,14,0,-0.520423816924449,-0.0867373028207416,0,0,0,0,0,0,0,0,-0.520423816924449,NA,6,14,0,-0.520423816924449,0.166666666666667,0,0,1,1,-0.0867373028207416,0,0,0,0,0,0,0,0,0,NA,RB,LV,1,0.91,0.91,0,0.005,1.281897,1.281897,0,2013,6,199
2020,T.Riddick,6,14,0,-0.520423816924449,-0.0867373028207416,0,0,0,0,0,0,0,0,-0.520423816924449,NA,6,14,0,-0.520423816924449,0.166666666666667,0,0,1,1,-0.0867373028207416,0,0,0,0,0,0,0,0,0,NA,RB,LV,1,0.91,0.91,0,0.005,1.281897,1.281897,0,2013,6,199
2020,T.Bray,4,18,0,-1.06109268614091,-0.265273171535227,4,1,18,0,0,0,43,13,-1.06109268614091,-32.680319994688,0,0,0,0,NA,0,0,0,0,NA,0,0,18,0,0,0,0,0,0,NA,QB,SF,1,0.955,0.955,0.045,0.005,1.345288,1.345288,0.063391,2013,NA,NA
2020,J.Heath,1,1,0,2.1222291556187,2.1222291556187,0,0,0,0,0,0,0,0,2.1222291556187,NA,1,1,0,2.1222291556187,1,0,0,0,1,2.1222291556187,0,0,0,0,0,0,0,0,0,NA,S,NO,2,6,3,2.85,0.015,8.452069,4.226034,4.014733,2013,NA,NA
2020,K.Allen,2,-1,0,-1.56958351656795,-0.784791758283973,1,0,0,0,0,0,15,0,-1.56958351656795,-58.8737547397614,1,-1,0,-1.05216450896114,0,0,0,1,0,-1.05216450896114,0,0,0,0,0,0,0,0,0,NA,WR,LAC,4,80.1,20.025,32,0.101,112.835116,28.208779,45.077699,2013,3,76
2020,R.Burkhead,68,274,3,2.80464213505277,0.0412447372801878,0,0,0,0,0,0,0,0,2.80464213505277,NA,67,274,3,4.1124343337224,0.522388059701492,0,0,8,18,0.0613796169212298,0,0,0,0,0,0,0,0,0,NA,RB,HOU,1,2,2,0.55,0.01,2.817356,2.817356,0.774773,2013,6,190
2020,C.Thompson,7,20,0,-1.69205447082641,-0.241722067260915,0,0,0,0,0,0,0,0,-1.69205447082641,NA,7,20,0,-1.69205447082641,0.285714285714286,0,0,1,1,-0.241722067260915,0,0,0,0,0,0,0,0,0,NA,RB,CHI,1,1.4,1.4,0.25,0.007,1.972149,1.972149,0.35217,2013,5,154
2020,R.Woods,25,152,3,0.244013924035244,0.00976055696140981,0,0,0,0,0,0,0,0,0.244013924035244,NA,25,152,2,0.244013924035244,0.52,1,1,5,9,0.00976055696140981,0,0,0,0,0,0,0,0,0,NA,WR,HOU,4,65,16.25,18.205882,0.082,91.564077,22.891019,25.646227,2013,2,41
2020,G.Bernard,128,416,3,-22.5248317896637,-0.175975248356747,0,0,0,0,0,0,0,0,-22.5248317896637,NA,124,416,3,-20.2963723482696,0.338709677419355,1,1,10,23,-0.163680422163464,0,0,0,0,0,0,0,0,0,NA,RB,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,S.Williams,2,46,0,7.97079857671633,3.98539928835817,0,0,0,0,0,0,0,0,7.97079857671633,NA,2,46,0,7.97079857671633,1,0,0,0,2,3.98539928835817,0,0,0,0,0,0,0,0,0,NA,S,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,L.Bell,85,322,1,-17.1741163180268,-0.202048427270903,0,0,0,0,0,0,0,0,-17.1741163180268,NA,84,322,1,-16.4278849694238,0.380952380952381,0,0,6,21,-0.195570059159807,0,0,0,0,0,0,0,0,0,NA,RB,TB,1,1,1,0,0.005,1.408678,1.408678,0,2013,2,48
2020,T.Kelce,2,4,0,0.453093131829519,0.226546565914759,2,1,4,0,0,0,-2,7,0.453093131829519,-23.2897281646729,0,0,0,0,NA,0,0,0,0,NA,0,0,4,0,0,0,0,0,0,NA,TE,KC,4,57.25,14.3125,21,0.072,80.646821,20.161705,29.58224,2013,3,63
2020,L.Murray,151,665,4,0.951153459085617,0.00629902953036831,0,0,0,0,0,0,0,0,0.951153459085617,NA,150,665,4,1.77586478629382,0.413333333333333,1,0,7,36,0.0118390985752922,0,0,0,0,0,0,0,0,0,NA,RB,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,M.Glennon,198,1038,7,-25.6713825447767,-0.129653447195842,189,111,1072,7,5,9,1424,405,-21.1413710184678,-3.68476921354818,6,17,0,-3.81181249313522,0.333333333333333,4,3,0,2,-0.635302082189203,0,0,1072,0,0,0,0,0,0,NA,QB,MIA,1,1.1875,1.1875,0,0.006,1.672805,1.672805,0,2013,3,73
2020,M.Barkley,28,184,1,-1.37262977182399,-0.0490224918508571,22,11,197,1,1,1,251,55,-1.37262977182399,-11.7564428420294,6,-6,0,-1.51553018909181,0,0,0,0,0,-0.252588364848634,0,0,197,0,0,0,0,0,0,NA,QB,JAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,B.Mingo,1,11,0,2.89507694984786,2.89507694984786,0,0,0,0,0,0,0,0,2.89507694984786,NA,1,11,0,2.89507694984786,1,0,0,0,1,2.89507694984786,0,0,0,0,0,0,0,0,0,NA,OLB,CHI,1,1.1875,1.1875,0.8875,0.006,1.672805,1.672805,1.250202,2013,1,6
2020,D.Hopkins,1,1,0,0.993359041633084,0.993359041633084,0,0,0,0,0,0,0,0,0.993359041633084,NA,1,1,0,0.993359041633084,1,0,0,0,0,0.993359041633084,0,0,0,0,0,0,0,0,0,NA,WR,BAL,2,54.5,27.25,42.75,0.137,76.772957,38.386478,60.220989,2013,1,27
2020,G.Smith,9,28,0,-1.74818795610918,-0.194243106234353,6,4,33,0,0,1,25,14,-1.74818795610918,9.43228602409363,2,-2,0,-3.00831707182806,0,1,0,1,0,-1.50415853591403,0,0,33,0,0,0,0,0,0,NA,QB,LV,1,1.1875,1.1875,0.1375,0.006,1.672805,1.672805,0.193693,2013,2,39
2020,C.Patterson,67,234,1,-11.749776691373,-0.175369801363776,0,0,0,0,0,0,0,0,-11.749776691373,NA,65,234,1,-9.59398108249297,0.369230769230769,1,0,6,12,-0.14759970896143,0,0,0,0,0,0,0,0,0,NA,RB,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,T.Burton,2,3,2,1.78439040054218,0.89219520027109,0,0,0,0,0,0,0,0,1.78439040054218,NA,2,3,2,1.78439040054218,1,0,0,0,2,0.89219520027109,0,0,0,0,0,0,0,0,0,NA,TE,IND,1,0.91,0.91,0.1,0.005,1.281897,1.281897,0.140868,2014,NA,NA
2020,K.Smith,4,7,0,3.1995780938887,0.799894523472176,0,0,0,0,0,0,0,0,3.1995780938887,NA,4,7,0,3.1995780938887,1,0,0,0,4,0.799894523472176,0,0,0,0,0,0,0,0,0,NA,FB,ATL,3,4.36,1.453333,2.01,0.007,6.141837,2.047278,2.831443,2014,NA,NA
2020,J.Ferentz,1,0,0,-1.21029086183989,-1.21029086183989,0,0,0,0,0,0,0,0,-1.21029086183989,NA,1,0,0,-1.21029086183989,0,1,0,0,0,-1.21029086183989,0,0,0,0,0,0,0,0,0,NA,C,NE,1,0.91,0.91,0,0.005,1.281897,1.281897,0,2013,NA,NA
2020,C.Hyde,87,361,4,-3.35944995833767,-0.0386143673372146,0,0,0,0,0,0,0,0,-3.35944995833767,NA,85,361,4,-0.892461284321933,0.388235294117647,0,0,8,21,-0.0104995445214346,0,0,0,0,0,0,0,0,0,NA,RB,JAX,1,2.75,2.75,0,0.014,3.873865,3.873865,0,2014,2,57
2020,J.White,36,121,2,-7.49446021590848,-0.208179450441902,0,0,0,0,0,0,0,0,-7.49446021590848,NA,35,121,2,-6.70824439532589,0.285714285714286,1,0,3,6,-0.19166412558074,0,0,0,0,0,0,0,0,0,NA,RB,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,S.Perry,2,9,0,0.364508072845638,0.182254036422819,0,0,0,0,0,0,0,0,0.364508072845638,NA,2,9,0,0.364508072845638,0.5,0,0,0,1,0.182254036422819,0,0,0,0,0,0,0,0,0,NA,RB,TEN,1,0.99,0.99,0,0.005,1.394591,1.394591,0,2014,NA,NA
2020,O.Beckham,4,90,1,5.64409135916503,1.41102283979126,1,1,18,0,0,0,17,1,5.64409135916503,40.1740252971649,3,72,1,5.05492066068109,0.666666666666667,0,0,1,2,1.68497355356036,0,0,18,0,0,0,0,0,0,NA,WR,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,T.Bridgewater,608,3809,20,58.9899908887943,0.0970230113302538,523,340,3733,15,11,31,3507,1881,63.0199810670944,4.03864740817023,53,279,5,11.5353486463935,0.509433962264151,9,4,1,18,0.217648087667801,0,0,3730,0,0,0,0,0,0,NA,QB,TB,3,63,21,33,0.106,88.74672,29.58224,46.486377,2014,1,32
2020,L.Thomas,5,33,0,0.581635046284646,0.116327009256929,1,1,28,0,0,0,28,0,0.581635046284646,61.4894360303879,3,5,0,-0.571184146683663,0.666666666666667,0,0,0,2,-0.190394715561221,0,0,28,0,0,0,0,0,0,NA,TE,WAS,2,6.145,3.0725,2.25,0.016,8.656327,4.328163,3.169526,2014,4,120
2020,D.Carr,617,4095,33,82.0144151295742,0.132924497778889,540,348,4103,27,9,26,4183,1956,101.435261217199,2.57280097777392,39,140,3,7.82211094236396,0.512820512820513,15,12,0,16,0.200566947240101,0,0,4103,0,0,0,0,0,0,NA,QB,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,D.Freeman,56,172,1,-10.9074590517557,-0.194776054495638,0,0,0,0,0,0,0,0,-10.9074590517557,NA,54,172,1,-9.08425383042777,0.296296296296296,0,0,7,9,-0.168226922785699,0,0,0,0,0,0,0,0,0,NA,RB,BAL,1,1.35,1.35,0.3,0.007,1.901715,1.901715,0.422603,2014,4,103
2020,A.McCarron,2,8,0,-1.24904095614329,-0.624520478071645,2,1,20,0,0,1,18,2,-1.24904095614329,46.1400330066681,0,0,0,0,NA,0,0,0,0,NA,0,0,20,0,0,0,0,0,0,NA,QB,CIN,1,4,4,3.75,0.02,5.634712,5.634712,5.282543,2014,5,164
2020,D.Spencer,3,19,0,1.24874004878802,0.416246682929341,0,0,0,0,0,0,0,0,1.24874004878802,NA,3,19,0,1.24874004878802,0.666666666666667,0,0,0,1,0.416246682929341,0,0,0,0,0,0,0,0,0,NA,WR,NYJ,1,0.675,0.675,0,0.003,0.950858,0.950858,0,2014,NA,NA
2020,S.Watkins,2,3,0,-2.17409151169704,-1.08704575584852,1,0,0,0,1,0,24,0,-2.17409151169704,-34.4384849071503,1,3,0,-0.215440467873123,0,0,0,0,0,-0.215440467873123,0,0,0,0,0,0,0,0,0,NA,WR,BAL,1,9,9,9,0.045,12.678103,12.678103,12.678103,2014,1,4
2020,D.Moncrief,1,4,0,0.902735299547203,0.902735299547203,0,0,0,0,0,0,0,0,0.902735299547203,NA,1,4,0,0.902735299547203,1,0,0,0,1,0.902735299547203,0,0,0,0,0,0,0,0,0,NA,WR,NE,1,0.91,0.91,0,0.005,1.281897,1.281897,0,2014,3,90
2020,D.Moncrief,1,4,0,0.902735299547203,0.902735299547203,0,0,0,0,0,0,0,0,0.902735299547203,NA,1,4,0,0.902735299547203,1,0,0,0,1,0.902735299547203,0,0,0,0,0,0,0,0,0,NA,WR,NE,1,0.91,0.91,0,0.005,1.281897,1.281897,0,2014,3,90
2020,J.Garoppolo,165,1044,7,32.6237719184327,0.197719829808683,151,94,1096,7,5,11,879,714,32.6237719184327,0.244953148606893,10,25,0,1.89319246036005,0.4,2,0,0,3,0.189319246036005,0,0,1096,0,0,0,0,0,0,NA,QB,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,J.McKinnon,88,319,5,-17.1154251817497,-0.194493467974429,0,0,0,0,0,0,0,0,-17.1154251817497,NA,81,319,5,-10.4396958739671,0.358024691358025,0,0,13,16,-0.128885134246508,0,0,0,0,0,0,0,0,0,NA,RB,KC,1,1.16,1.16,0,0.006,1.634067,1.634067,0,2014,3,96
2020,J.Landry,8,86,2,8.33020287018735,1.04127535877342,4,4,74,1,0,0,58,16,8.33020287018735,53.8922727108002,4,10,1,1.16977918834891,0.75,0,0,1,3,0.292444797087228,0,0,74,0,0,0,0,0,0,NA,WR,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,G.Gilbert,43,248,1,-7.7308550991846,-0.179787327888014,39,21,243,1,1,2,348,52,-3.87431262511823,-6.42581171280629,3,28,0,1.59519055101555,0.666666666666667,1,1,0,2,0.531730183671849,0,0,243,0,0,0,0,0,0,NA,QB,NE,2,1.67,0.835,0,0.004,2.352492,1.176246,0,2014,6,214
2020,A.Robinson,1,-1,0,-0.903545117704198,-0.903545117704198,0,0,0,0,0,0,0,0,-0.903545117704198,NA,1,-1,0,-0.903545117704198,0,0,0,1,0,-0.903545117704198,0,0,0,0,0,0,0,0,0,NA,WR,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,J.Winston,23,114,1,2.36018734843368,0.102616841236247,14,8,131,1,0,2,79,89,2.36018734843368,-1.73552532990773,8,-6,0,-3.0916061552125,0.125,0,0,0,0,-0.386450769401563,0,0,131,0,0,0,0,0,0,NA,QB,NYG,1,1.1,1.1,1.1,0.006,1.549546,1.549546,1.549546,2015,1,1
2020,T.Long,1,-28,0,-1.9250433127163,-1.9250433127163,0,0,0,0,0,0,0,0,-1.9250433127163,NA,1,-28,0,-1.9250433127163,0,0,0,1,0,-1.9250433127163,0,0,0,0,0,0,0,0,0,NA,P,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,A.Cooper,7,16,0,-0.170347019054927,-0.0243352884364181,0,0,0,0,0,0,0,0,-0.170347019054927,NA,7,14,0,-0.170347019054927,0.571428571428571,0,0,2,1,-0.0243352884364181,0,0,0,0,0,0,0,0,0,NA,WR,BUF,5,100,20,40,0.101,140.86781,28.173562,56.347124,2015,1,4
2020,J.Douglas,1,0,0,-2.27167175494833,-2.27167175494833,0,0,0,0,0,0,0,0,-2.27167175494833,NA,1,0,0,-2.27167175494833,0,1,0,0,0,-2.27167175494833,0,0,0,0,0,0,0,0,0,NA,G,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,S.Diggs,1,1,0,-0.730859310831875,-0.730859310831875,0,0,0,0,0,0,0,0,-0.730859310831875,NA,1,1,0,-0.730859310831875,0,0,0,0,0,-0.730859310831875,0,0,0,0,0,0,0,0,0,NA,WR,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,M.Burton,7,18,0,0.95019004214555,0.135741434592221,0,0,0,0,0,0,0,0,0.95019004214555,NA,7,18,0,0.95019004214555,0.571428571428571,0,0,0,6,0.135741434592221,0,0,0,0,0,0,0,0,0,NA,FB,DEN,1,1.0475,1.0475,0.1375,0.005,1.47559,1.47559,0.193693,2015,5,168
2020,R.Mostert,109,521,3,-15.3266814447416,-0.140611756373776,0,0,0,0,0,0,0,0,-15.3266814447416,NA,104,521,2,-10.6291140041722,0.442307692307692,1,1,9,22,-0.102203019270886,0,0,0,0,0,0,0,0,0,NA,RB,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,D.Carter,1,3,0,-0.13205509306863,-0.13205509306863,0,0,0,0,0,0,0,0,-0.13205509306863,NA,1,3,0,-0.13205509306863,0,0,0,0,0,-0.13205509306863,0,0,0,0,0,0,0,0,0,NA,WR,CLE,1,0.66,0.66,0,0.003,0.929728,0.929728,0,2015,NA,NA
2020,T.Heinicke,79,487,3,8.79497899013588,0.111328847976404,67,38,443,2,1,3,640,140,8.79497899013588,-0.146014268199602,9,68,1,7.9514232026122,0.777777777777778,0,0,0,6,0.883491466956912,0,0,443,0,0,0,0,0,0,NA,QB,LAC,1,0.91,0.91,0,0.005,1.281897,1.281897,0,2015,NA,NA
2020,M.Brown,110,449,5,-15.0101273846077,-0.136455703496434,0,0,0,0,0,0,0,0,-15.0101273846077,NA,110,449,5,-15.0101273846077,0.418181818181818,0,0,11,29,-0.136455703496434,0,0,0,0,0,0,0,0,0,NA,RB,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,D.Byrd,2,15,0,0.92834061710164,0.46417030855082,0,0,0,0,0,0,0,0,0.92834061710164,NA,2,15,0,0.92834061710164,0.5,1,0,0,1,0.46417030855082,0,0,0,0,0,0,0,0,0,NA,WR,HOU,1,1.6,1.6,0.6,0.008,2.253885,2.253885,0.845207,2015,NA,NA
2020,J.Crowder,2,57,1,4.74964564596303,2.37482282298151,1,1,43,1,0,0,27,16,4.74964564596303,63.5948866605759,1,14,0,0.90347820147872,1,0,0,0,1,0.90347820147872,0,0,43,0,0,0,0,0,0,NA,WR,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,A.Humphries,1,0,0,-0.474773292895406,-0.474773292895406,1,0,0,0,0,1,0,0,-0.474773292895406,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,WR,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,B.Perriman,1,6,0,0.300831455504522,0.300831455504522,0,0,0,0,0,0,0,0,0.300831455504522,NA,1,6,0,0.300831455504522,1,0,0,0,0,0.300831455504522,0,0,0,0,0,0,0,0,0,NA,WR,TB,1,6.5,6.5,6,0.033,9.156408,9.156408,8.452069,2015,1,26
2020,T.Coleman,28,53,0,-8.44488981727045,-0.301603207759659,0,0,0,0,0,0,0,0,-8.44488981727045,NA,28,53,0,-8.44488981727045,0.357142857142857,1,0,7,3,-0.301603207759659,0,0,0,0,0,0,0,0,0,NA,RB,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,B.Bell,1,2,0,0.734888161532581,0.734888161532581,0,0,0,0,0,0,0,0,0.734888161532581,NA,1,2,0,0.734888161532581,1,0,0,0,1,0.734888161532581,0,0,0,0,0,0,0,0,0,NA,TE,KC,1,1.7,1.7,0.45,0.009,2.394753,2.394753,0.633905,2015,4,117
2020,M.Davis,167,642,6,-18.2429353809639,-0.109239134017748,0,0,0,0,0,0,0,0,-18.2429353809639,NA,165,642,6,-19.4727528331059,0.387878787878788,1,1,16,38,-0.118016683837005,0,0,0,0,0,0,0,0,0,NA,RB,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,A.Abdullah,8,42,0,1.89927110649296,0.23740888831162,0,0,0,0,0,0,0,0,1.89927110649296,NA,8,42,0,1.89927110649296,0.375,0,0,0,4,0.23740888831162,0,0,0,0,0,0,0,0,0,NA,RB,IND,1,1.0475,1.0475,0.1375,0.005,1.47559,1.47559,0.193693,2015,2,54
2020,M.Gordon,219,986,9,-20.5933788834711,-0.0940336935318315,0,0,0,0,0,0,0,0,-20.5933788834711,NA,215,986,9,-16.6835289062921,0.409302325581395,2,2,25,46,-0.0775978088664749,0,0,0,0,0,0,0,0,0,NA,RB,BAL,2,16,8,13.5,0.04,22.53885,11.269425,19.017154,2015,1,15
2020,Da.Johnson,149,691,6,-5.73501915461384,-0.0384900614403612,0,0,0,0,0,0,0,0,-5.73501915461384,NA,147,691,6,-3.65678916173056,0.36734693877551,0,0,9,38,-0.0248761167464663,0,0,0,0,0,0,0,0,0,NA,RB,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,T.Montgomery,23,115,0,-0.446333701955155,-0.019405813128485,0,0,0,0,0,0,0,0,-0.446333701955155,NA,23,115,0,-0.446333701955155,0.347826086956522,0,0,2,5,-0.019405813128485,0,0,0,0,0,0,0,0,0,NA,WR,NE,1,1.0475,1.0475,0.1375,0.005,1.47559,1.47559,0.193693,2015,3,94
2020,T.Yeldon,15,89,0,4.55152564536547,0.303435043024365,0,0,0,0,0,0,0,0,4.55152564536547,NA,15,89,0,4.55152564536547,0.6,1,0,0,6,0.303435043024365,0,0,0,0,0,0,0,0,0,NA,RB,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,T.Gurley,196,678,9,-20.8783189424897,-0.106522035420866,0,0,0,0,0,0,0,0,-20.8783189424897,NA,195,678,9,-19.7901065420477,0.353846153846154,1,0,19,45,-0.101487725856655,0,0,0,0,0,0,0,0,0,NA,RB,ATL,1,5.5,5.5,5.5,0.028,7.74773,7.74773,7.74773,2015,1,10
2020,Du.Johnson,84,235,1,-29.9962514884537,-0.357098232005401,0,0,0,0,0,0,0,0,-29.9962514884537,NA,77,235,1,-25.5578772242297,0.298701298701299,2,2,7,11,-0.331920483431555,0,0,0,0,0,0,0,0,0,NA,RB,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,M.Mariota,37,314,2,21.1180616869277,0.570758423971019,27,17,226,1,1,0,273,76,21.1180616869277,-2.65423575272927,9,88,1,11.2447907409514,1,0,0,0,8,1.24942119343905,0,0,226,0,0,0,0,0,0,NA,QB,WAS,2,17.6,8.8,7.5,0.044,24.792735,12.396367,10.565086,2015,1,2
2020,S.Shepard,6,49,1,4.30863198102452,0.718105330170753,0,0,0,0,0,0,0,0,4.30863198102452,NA,6,49,1,4.30863198102452,0.666666666666667,0,0,1,2,0.718105330170753,0,0,0,0,0,0,0,0,0,NA,WR,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,C.Prosise,10,19,0,-8.85743137623649,-0.885743137623649,0,0,0,0,0,0,0,0,-8.85743137623649,NA,10,19,0,-8.85743137623649,0.1,1,1,2,0,-0.885743137623649,0,0,0,0,0,0,0,0,0,NA,RB,TB,1,0.91,0.91,0,0.005,1.281897,1.281897,0,2016,3,90
2020,C.Prosise,10,19,0,-8.85743137623649,-0.885743137623649,0,0,0,0,0,0,0,0,-8.85743137623649,NA,10,19,0,-8.85743137623649,0.1,1,1,2,0,-0.885743137623649,0,0,0,0,0,0,0,0,0,NA,RB,TB,1,0.91,0.91,0,0.005,1.281897,1.281897,0,2016,3,90
2020,T.Ervin,14,67,0,-0.342531734830919,-0.0244665524879228,0,0,0,0,0,0,0,0,-0.342531734830919,NA,13,67,0,0.274768856018562,0.461538461538462,0,0,0,4,0.0211360658475817,0,0,0,0,0,0,0,0,0,NA,RB,GB,1,1.0475,1.0475,0.1375,0.005,1.47559,1.47559,0.193693,2016,4,119
2020,J.Dahl,1,0,0,-1.5487040518783,-1.5487040518783,0,0,0,0,0,0,0,0,-1.5487040518783,NA,1,0,0,-1.5487040518783,0,1,0,0,0,-1.5487040518783,0,0,0,0,0,0,0,0,0,NA,C,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,A.Collins,18,77,2,1.97094997533713,0.109497220852063,0,0,0,0,0,0,0,0,1.97094997533713,NA,18,77,2,1.97094997533713,0.555555555555556,0,0,2,5,0.109497220852063,0,0,0,0,0,0,0,0,0,NA,RB,SEA,1,0.217587,0.217587,0,0.001,0.30651,0.30651,0,2016,5,171
2020,B.Allen,175,901,5,-12.2494174807634,-0.0699966713186479,149,90,925,5,4,7,940,557,-7.12193413822203,-3.64985200140974,13,27,0,2.46324186051228,0.538461538461538,2,2,0,5,0.189480143116329,0,0,925,0,0,0,0,0,0,NA,QB,TEN,1,0.825,0.825,0,0.004,1.162159,1.162159,0,2016,6,201
2020,J.Driskel,88,364,3,-6.36313314724322,-0.072308331218673,76,35,432,3,2,11,638,131,-6.36313314724322,-5.91648204192038,6,28,0,3.51318447577069,0.666666666666667,0,0,0,3,0.585530745961781,0,0,432,0,0,0,0,0,0,NA,QB,ARI,2,5,2.5,2.5,0.013,7.043391,3.521695,3.521695,2016,6,207
2020,T.Karras,1,0,0,-8.31626980303554,-8.31626980303554,0,0,0,0,0,0,0,0,-8.31626980303554,NA,1,0,0,-8.31626980303554,0,1,1,0,0,-8.31626980303554,0,0,0,0,0,0,0,0,0,NA,C,CIN,1,3,3,3,0.015,4.226034,4.226034,4.226034,2016,6,221
2020,D.Washington,9,17,0,-3.88612489309162,-0.431791654787958,0,0,0,0,0,0,0,0,-3.88612489309162,NA,9,17,0,-3.88612489309162,0.111111111111111,0,0,2,0,-0.431791654787958,0,0,0,0,0,0,0,0,0,NA,RB,DEN,1,1.0475,1.0475,0.298088,0.005,1.47559,1.47559,0.41991,2016,7,236
2020,K.Raymond,1,-3,0,-1.2241438391502,-1.2241438391502,0,0,0,0,0,0,0,0,-1.2241438391502,NA,1,-3,0,-1.2241438391502,0,0,0,1,0,-1.2241438391502,0,0,0,0,0,0,0,0,0,NA,WR,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,A.Erickson,6,7,0,-6.57904451357899,-1.09650741892983,1,0,0,0,0,0,21,0,-6.57904451357899,-41.5396720170975,5,7,0,-6.08997176302364,0.2,1,1,1,0,-1.21799435260473,0,0,0,0,0,0,0,0,0,NA,WR,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,M.Skura,3,0,0,-6.49818107695319,-2.1660603589844,0,0,0,0,0,0,0,0,-6.49818107695319,NA,3,0,0,-6.49818107695319,0,3,0,0,0,-2.1660603589844,0,0,0,0,0,0,0,0,0,NA,C,MIA,1,2.133,2.133,0,0.011,3.00471,3.00471,0,2016,NA,NA
2020,D.Foster,2,2,0,-1.95383089547977,-0.976915447739884,0,0,0,0,0,0,0,0,-1.95383089547977,NA,2,2,0,-1.95383089547977,0,0,0,0,0,-0.976915447739884,0,0,0,0,0,0,0,0,0,NA,RB,ARI,1,0.825,0.825,0,0.004,1.162159,1.162159,0,2016,NA,NA
2020,D.Foster,2,2,0,-1.95383089547977,-0.976915447739884,0,0,0,0,0,0,0,0,-1.95383089547977,NA,2,2,0,-1.95383089547977,0,0,0,0,0,-0.976915447739884,0,0,0,0,0,0,0,0,0,NA,RB,ARI,1,0.825,0.825,0,0.004,1.162159,1.162159,0,2016,NA,NA
